,label,text,cleaned_text
7122,0,C'est si gentil aujourd'hui que je souhaiterais n'avoir pas à travailler aujourd'hui,si gentil aujourd hui souhaiterais avoir travailler aujourd hui
7123,0,"1er appel à 3uk sur le sujet mobbler / last.fm, est en cours d'enquête et ils me reviendront dans 48 heures",er appel uk sujet mobbler last fm cours enqu reviendront heures
7124,0,C'était ... un agneau,tait agneau
7125,0,J'essaie de trouver un remplacement approprié pour le soda alimentaire ... mais ce grand thé glacé non sucré est brut,essaie trouver remplacement appropri soda alimentaire grand th glac non sucr brut
7126,0,"Je suis équipé de nouvelle musique, y compris le meilleur du pain de viande w / 12m, je ferais ... & quot; - n'a pas pu trouver la version 17m - wooha",quip nouvelle musique compris meilleur pain viande ferais quot pu trouver version wooha
7127,0,"J'ai encore l'œil rose et je pense que c'est pire aujourd'hui. Classe de mathématiques à 11 ans, mais en ignorant mon observation. cela me rend triste.",encore rose pense pire aujourd hui classe math matiques ans ignorant observation cela rend triste
7128,0,"Maintenant le jour 2, j'espère que le tien s'en va le plus tôt possible!",maintenant jour esp re tien va plus possible
7129,0,triste mais vrai   ? ~ 3xj00,triste vrai xj
7130,0,"Se préparer à sortir avec jolie ... et être une fille, car je n'ai rien de beau à porter. Je veux dire, je le fais, mais je suis simplement incontrôlable.",pr parer sortir jolie tre fille car rien beau porter veux dire fais simplement incontr lable
7131,0,Souhaitant que la semaine soit finie ...,souhaitant semaine finie
7132,0,"Manque d'avoir un camarade de chambre qui allait chercher de la crème glacée ou aller au magasin au milieu de la nuit. Kuhn, cela signifie que vous.",manque avoir camarade chambre allait chercher cr glac aller magasin milieu nuit kuhn cela signifie
7133,0,"Ack, ne semble plus fonctionner, c'était un outil génial!",ack semble plus fonctionner tait outil nial
7134,0,"Fring a gchat, msn, twitter, facebook, skype, etc. dernier j'ai vérifié, nimbuzz dint ont les travaux ...",fring gchat msn twitter facebook skype etc dernier rifi nimbuzz dint travaux
7135,0,félicitations! J'aime ce que bob doyle a à dire ... mais occupé ce soir,licitations aime bob doyle dire occup soir
7136,0,Attraper de la nourriture avant la classe peut-être ... 11: 05-12: 20 & amp; 12: 30-3: 10 puis siessez ou nagez et faites quelque chose pour la classe à 6ish ewww! au revoir,attraper nourriture avant classe peut tre amp puis siessez nagez faites quelque chose classe ish ewww revoir
7137,0,Plus de fun ... embrouillant pour que je puisse obtenir mes photos aujourd'hui!,plus fun embrouillant puisse obtenir photos aujourd hui
7138,0,Soupe aux nouilles au poulet malade à la maison et lt; 3,soupe nouilles poulet malade maison lt
7139,0,J'ai brièvement eu un adepte mais elle m'a quitté - maintenant je me sens si seul,bri vement adepte quitt maintenant sens si seul
7140,0,Les vacances ont circulé directement à partir des sources chaudes ... 17 et amp; 1/2 heure!,vacances circul directement partir sources chaudes amp heure
7141,0,"Les images et les vidéos dans les médias me cachent le cœur. C'est juste dévastateur de penser que tant de blessés, de morts et de sans-abris!",images vid os dias cachent ur juste vastateur penser tant bless morts sans abris
7142,0,"J'ai besoin d'obtenir plus de tang à une bodega, mon mélange orange / fraise a disparu aujourd'hui",besoin obtenir plus tang bodega lange orange fraise disparu aujourd hui
7143,0,Où est-ce que tous les théories du duchy sont en thé de menthe? Jusqu'à 2 sacs sans remplacement en vue,tous th ories duchy th menthe jusqu sacs sans remplacement vue
7144,0,"Je reçois ma nouvelle caméra le jeudi! Je suis tellement excité que je pourrais me pisser moi-même. Ouops, je l'ai déjà fait!",re ois nouvelle cam ra jeudi tellement excit pourrais pisser ouops fait
7145,0,Yo homie !!! Qu'est-ce que Nyc dit ??? Ça va me manquer ce week-end,yo homie nyc dit va manquer week end
7146,0,Twitter sur le crackberry encore un no-go,twitter crackberry encore no go
7147,0,"Aujourd'hui, je souhaite sortir de l'Australie. Demain j'aurai le même souhait",aujourd hui souhaite sortir australie demain souhait
7148,0,J'ai fait!! ça à l'air bon! Je vais le twitpic quand ce n'est pas tellement rouge ... je suis vraiment fatigué aujourd'hui ....,fait air bon vais twitpic quand tellement rouge vraiment fatigu aujourd hui
7149,0,"... vous sur le spectacle de la tyra, je vais devoir regarder cela en ligne, ils ne le montrent pas au Royaume-Uni, je ne pense pas.",spectacle tyra vais devoir regarder cela ligne montrent royaume uni pense
7150,0,"Essayant de déchiffrer le message de mon ami allemand. Le pais triste, je ne peux parler que l'anglais.",essayant chiffrer message ami allemand pais triste peux parler anglais
7151,0,"Eh bien, j'aimerais qu'il nous laisse entendre ... alors on sait quand notre homme est sur ... Je l'ai manqué récemment",eh bien aimerais laisse entendre alors sait quand homme manqu cemment
7152,0,"Je n'ai pas le modèle sur cet ordinateur, désolé.",mod cet ordinateur sol
7153,0,"Internet peu fiable, nids de poule et un téléphone qui ne se classe pas correctement. - Le formatage du texte est enlevé de certaines pages, des idées?",internet peu fiable nids poule phone classe correctement formatage texte enlev certaines pages id
7154,0,Lol yea,lol yea
7155,0,Eeeeew reçoit du café au préalable,eeeeew re oit caf pr alable
7156,0,Je déteste le temps à Taipei. Cela me rend toujours malade.,teste temps taipei cela rend toujours malade
7157,0,Wowzer. Alors ne vas-tu pas me voir? Je pourrais cuire!,wowzer alors vas voir pourrais cuire
7158,0,Oh ... je suis ennuyant ...,oh ennuyant
7159,0,Commençant le jour de congé dans une bibliothèque d'ingénierie agréable et tranquille. Mon & quot; La clé est bloquée. Je dois nettoyer l'ordinateur portable quelque temps,commen ant jour cong biblioth ing nierie agr able tranquille quot cl bloqu dois nettoyer ordinateur portable quelque temps
7160,0,Peut-être que je chasse le flush .....,peut tre chasse flush
7162,0,Cours universitaire,cours universitaire
7163,0,"Oui, et il embauche même, mais maintenant que je possède une maison, je ne suis pas dans une excellente position pour déménager à emeryville.",oui embauche maintenant poss maison excellente position nager emeryville
7164,0,Est en deuil la perte du jeu ... j'ai vraiment aimé ce spectacle,deuil perte jeu vraiment aim spectacle
7165,0,C'est une idée terrible ... ça me rendrait triste,id terrible rendrait triste
7166,0,"Lol. pauvre chose. Je vais bien. Au téléphone au mo. Mes meilleurs amis, maman est à l'hôpital tout à l'heure. Elle est stable maintenant",lol pauvre chose vais bien phone mo meilleurs amis maman pital tout heure stable maintenant
7167,0,"agréable. Dis deana je suis désolé, je ne l'ai pas appelée.",agr able dis deana sol appel
7168,0,rentrer à la maison,rentrer maison
7169,0,Je pense que mes cheveux sont amincissants,pense cheveux amincissants
7170,0,Ce sont horribles. Détruit totalement votre foi aux gens.,horribles truit totalement foi gens
7171,0,"Miley, mon ventre me fait mal et ma tête me fait mal, il semble que quelqu'un me frappe sur la tête!",miley ventre fait mal fait mal semble quelqu frappe
7172,0,je connais! si triste..,connais si triste
7173,0,Je ne pense pas être connecté depuis un mois ou plus! Travaillez trop. Ma ville est probablement toute écrasée,pense tre connect depuis mois plus travaillez trop ville probablement toute cras
7174,0,Les points de suture de ma radiohead shiare se sont déroulés. Wahhhh,points suture radiohead shiare roul wahhhh
7175,0,Je gèle,
7176,0,Je suppose qu'il n'y a pas d'alabama.,suppose alabama
7177,0,"Debout entre moi et amp; Les vacances de printemps: 6 jours, les taxes de dépôt (je le dois), la fin du trimestre et la découverte des notes, le dentiste aujourd'hui ...",debout entre amp vacances printemps jours taxes fin trimestre couverte notes dentiste aujourd hui
7178,0,"Il neige que je suis trop école maintenant.i Stamy cours de gymnase intensive aujourd'hui, alors je suis à l'école jusqu'à 9!",neige trop cole maintenant stamy cours gymnase intensive aujourd hui alors cole jusqu
7179,0,"Est agacé quand d'autres personnes sont ""trop ​​occupées"" Pour faire leur travail, alors ils me demandent de le faire. pas juste!",agac quand autres personnes trop occup faire travail alors demandent faire juste
7180,0,"Je ne peux pas aller à l'événement de réseautage ce soir, j'entretiens une fille à 6 heures",peux aller nement seautage soir entretiens fille heures
7181,0,"Je viens de rentrer de mademoiselle, il me manque déjà, mais il reviendra bientôt",viens rentrer mademoiselle manque reviendra bient
7182,0,A eu du temps jusqu'à ce que la fille et l'amie Bébé a déménagé alors que maman se couche vers 20h00. Maintenant presque jamais sauf très tard dans la nuit,temps jusqu fille amie nag alors maman couche vers maintenant presque jamais sauf tr tard nuit
7183,0,"Mardi? Ughhh, le week-end n'est nulle part en vue!",mardi ughhh week end nulle part vue
7184,0,"Traînant @ travailler en entendant des tonnes de sirènes disparaissant, vérifiez aussi les krzy rants, omg, wtf !!",tra nant travailler entendant tonnes sir nes disparaissant rifiez aussi krzy rants omg wtf
7185,0,"Je vais bien, merci beaucoup de demander désolé je ne peux pas répondre à dms atm - darn tweetdeck joue",vais bien merci beaucoup demander sol peux pondre dms atm darn tweetdeck joue
7186,0,Est assez sûr que quelqu'un mange dans la salle de bain. C'est vraiment le lycée d'entre eux et un peu triste,assez quelqu mange salle bain vraiment lyc entre peu triste
7187,0,En pensant ... pourquoi ai-je été aspiré dans un autre,pensant pourquoi aspir autre
7188,0,"Les crampes d'estomac s'aggravent, luttent pour marcher maintenant.",crampes estomac aggravent luttent marcher maintenant
7189,0,Les douches d'avril ne sont pas censées signifier de la neige. *soupir,douches avril cens signifier neige soupir
7190,0,Malade ... et test comptable géant à 6,malade test comptable ant
7191,0,Besoin de matériel de rire ... aujourd'hui va être long et ennuyeux,besoin mat riel rire aujourd hui va tre long ennuyeux
7192,0,En train de travailler à nouveau,train travailler nouveau
7193,0,"- comment était votre anniversaire? Des cadeaux Ma cellule est coupée, donc je ne peux pas appeler ou envoyer du texte",comment tait anniversaire cadeaux cellule coup donc peux appeler envoyer texte
7194,0,"Tout ce que je reçois est ""damn you are white"" quot ;. Même en hiver",tout re ois damn you are white quot hiver
7195,0,"Étrange stato la saison. Brawn 1,2 en Australie, course abandonnée en malaisie et 0 points pour ferrari jusqu'ici",trange stato saison brawn australie course abandonn malaisie points ferrari jusqu ici
7197,0,"J'aimerais pouvoir le faire ... malheureusement, c'est au travail où j'ai besoin de la mienne.",aimerais pouvoir faire malheureusement travail besoin mienne
7198,0,Étudier pour un test que je ne veux pas prendre,tudier test veux prendre
7199,0,"En travaillant jusqu'à 18 heures, après cette classe jusqu'à 9h45, j'espère que la nuit de l'aile après ça ... manquer mes gars ISAG déjà",travaillant jusqu heures apr cette classe jusqu esp re nuit aile apr manquer gars isag
7200,0,A une infection à la gorge et est désolé pour elle ...,infection gorge sol
7201,0,J'ai souvent l'impression d'avoir une attaque de panique lorsque je dois me inscrire aux cours.,souvent impression avoir attaque panique lorsque dois inscrire cours
7202,0,En train de travailler sur les bannières wwf maintenant. Était très contrarié quand j'ai découvert que wwf était un peu de panda et pas la fédération de lutte mondiale,train travailler banni res wwf maintenant tait tr contrari quand couvert wwf tait peu panda ration lutte mondiale
7203,0,"L'entend, c'est avril, mais voit encore février quand il regarde dehors. Aussi, s'est réveillé avec des pvcs. charmant.",entend avril voit encore vrier quand regarde dehors aussi veill pvcs charmant
7204,0,Au travail. C'est la saison un beau jour et je serai coincé à l'intérieur.,travail saison beau jour coinc int rieur
7205,0,Soit en faisant les devoirs ou en classe jusqu'à 7 ans,faisant devoirs classe jusqu ans
7206,0,"Je me sens mieux, je vais m'assurer que votre jeu est là pour quand rentrez chez vous!",sens mieux vais assurer jeu quand rentrez chez
7207,0,"AWW merci! Je ne joue pas de harpe, je joue au violon très mal! Pense que je serai accroché au chant! Quand j'ai besoin d'un fanclub, je serai sur toi ;-)",aww merci joue harpe joue violon tr mal pense accroch chant quand besoin fanclub
7208,0,Ce masque est vraiment collant,masque vraiment collant
7209,0,"Est tellement nerveux à propos de l'idée d'isps limitant la bande passante mensuelle. Pas comme les papillons nerveux, mais vomissant sur le bureau nerveux",tellement nerveux propos id isps limitant bande passante mensuelle comme papillons nerveux vomissant bureau nerveux
7210,0,Il a finalement enfoncé.,finalement enfonc
7211,0,"A eu un rêve où il essayait de dire à ses amis qu'il venait de découvrir qu'il avait un enfant avec quelqu'un, mais ça ne faisait pas attention.",ve essayait dire amis venait couvrir enfant quelqu faisait attention
7212,0,Quelqu'un d'autre triste au sujet du dr. Kutner?,quelqu autre triste sujet dr kutner
7213,0,Aaaarh !!!! Je faisais bien de 1 à 50. Les questions 51 à 65 étaient le type a à n. Heureusement c'était paa. Pab était beaucoup plus difficile.,aaaarh faisais bien questions taient type heureusement tait paa pab tait beaucoup plus difficile
